countyCode,REGION,STATE,COUNTY,ZIP CODE
8065,CO W,CO,LAKE,81251
12057,,FL,HILLSBOROUGH,33615
23011,,ME,KENNEBEC,04364
55013,WI N,WI,BURNETT,54872
37065,NC NE,NC,EDGECOMBE,27819
34003,,NJ,BERGEN,07481
12057,,FL,HILLSBOROUGH,33549
17109,IL W,IL,MCDONOUGH,62374
30081,MT W,MT,RAVALLI,59841
51171,VA N,VA,SHENANDOAH,22824
8041,CO E,CO,EL PASO,80864
34013,,NJ,ESSEX,07112
49003,UT NW,UT,BOX ELDER,84302
23019,,ME,PENOBSCOT,04457
35023,,NM,HIDALGO,88020
54011,,WV,CABELL,25541
40077,OK SE,OK,LATIMER,74563
39169,,OH,WAYNE,44667
6089,,CA,SHASTA,96084
36009,,NY,CATTARAUGUS,14729
26081,,MI,KENT,49418
20149,KS N,KS,POTTAWATOMIE,66535
26059,,MI,HILLSDALE,49288
22009,,LA,AVOYELLES,71322
42047,,PA,ELK,16734
49041,UT SW,UT,SEVIER,84652
48319,,TX,MASON,76820
,CO W,CO,DOLORES,81323
37045,NC W,NC,CLEVELAND,28150
39143,,OH,SANDUSKY,43431
37089,NC W,NC,HENDERSON,28739
48451,,TX,TOM GREEN,76957
23019,,ME,PENOBSCOT,04462
47109,,TN,MCNAIRY,38315
41015,OR W,OR,CURRY,97406
49037,UT E,UT,SAN JUAN,84536
55043,WI SW,WI,GRANT,53806
23017,,ME,OXFORD,04041
19169,IA SW,IA,STORY,50105
33019,,NH,SULLIVAN,03782
72123,,PR,SALINAS,00704
6071,,CA,SAN BERNARDINO,92374
51155,VA N,VA,PULASKI,24301
17147,IL E,IL,PIATT,61818
9001,,CT,FAIRFIELD,06850
45011,SC S,SC,BARNWELL,29817
41051,OR W,OR,MULTNOMAH,97266
26001,,MI,ALCONA,48738
21215,,KY,SPENCER,40046
24031,,MD,MONTGOMERY,20906
45067,SC E,SC,MARION,29519
,TX C,TX,BELL,76511
21079,,KY,GARRARD,40444
36081,,NY,QUEENS,11363
37167,NC W,NC,STANLY,28109
6083,,CA,SANTA BARBARA,93440
45031,SC E,SC,DARLINGTON,29540
29145,MO SW,MO,NEWTON,64858
48201,TX S,TX,HARRIS,77346
28007,,MS,ATTALA,39108
13059,,GA,CLARKE,30609
36089,,NY,ST. LAWRENCE,13684
35035,,NM,OTERO,88081
6089,,CA,SHASTA,96062
42021,,PA,CAMBRIA,15760
24033,,MD,"PRINCE GEORGE'S",20745
6023,,CA,HUMBOLDT,95558
12081,,FL,MANATEE,34215
36105,,NY,SULLIVAN,12759
13269,,GA,TAYLOR,31006
38041,,ND,HETTINGER,58646
35033,,NM,MORA,87723
36101,,NY,STEUBEN,14870
6057,,CA,NEVADA,95975
20173,KS SC,KS,SEDGWICK,67016
6037,,CA,LOS ANGELES,90240
40087,OK NW,OK,MCCLAIN,73093
6001,,CA,ALAMEDA,94702
17085,IL W,IL,JO DAVIESS,61059
24005,,MD,BALTIMORE,21128
6065,,CA,RIVERSIDE,92539
29141,MO NE,MO,MORGAN,65354
13121,,GA,FULTON,30318
21045,,KY,CASEY,42539
33007,,NH,COOS,03570
40067,OK NW,OK,JEFFERSON,73520
19155,IA SW,IA,POTTAWATTAMIE,51510
47027,,TN,CLAY,38575
39073,,OH,HOCKING,43111
5143,,AR,WASHINGTON,72703
51017,VA N,VA,BATH,24445
36121,,NY,WYOMING,14167
36047,,NY,KINGS,11238
13053,,GA,CHATTAHOOCHEE,31905
12111,,FL,ST. LUCIE,34947
6075,,CA,SAN FRANCISCO,94110
29133,MO SE,MO,MISSISSIPPI,63834
45019,SC E,SC,CHARLESTON,29403
26147,,MI,ST. CLAIR,48074
50023,,VT,WASHINGTON,05682
32003,,NV,CLARK,89156
32023,,NV,NYE,89049
5039,,AR,DALLAS,71742
37009,NC W,NC,ASHE,28626
54081,,WV,RALEIGH,25918
29169,MO SE,MO,PULASKI,65556
22057,,LA,LAFOURCHE,70301
53061,WA W,WA,SNOHOMISH,98201
54033,,WV,HARRISON,26404
26049,,MI,GENESEE,48433
42133,,PA,YORK,17363
55105,WI SE,WI,ROCK,53563
4013,,AZ,MARICOPA,85338
48067,,TX,CASS,75562
30111,MT S,MT,YELLOWSTONE,59105
45067,SC E,SC,MARION,29574
25027,,MA,WORCESTER,01473
36095,,NY,SCHOHARIE,12071
51036,VA SE,VA,CHARLES CITY,23030
44007,,RI,PROVIDENCE,02907
17143,IL W,IL,PEORIA,61523
29077,MO SW,MO,GREENE,65807
24043,,MD,WASHINGTON,21767
48177,TX C,TX,GONZALES,78159
55117,WI SE,WI,SHEBOYGAN,53093
48077,TX C,TX,CLAY,76365
37119,NC W,NC,MECKLENBURG,28280
25007,,MA,DUKES,02535
48447,TX C,TX,THROCKMORTON,76491
9001,,CT,FAIRFIELD,06615
26107,,MI,MECOSTA,49307
39069,,OH,HENRY,43532
12107,,FL,PUTNAM,32140
2240,,AK,SOUTHEAST FAIRBANKS,99732
18021,,IN,CLAY,47881
13237,,GA,PUTNAM,31024
53053,WA W,WA,PIERCE,98403
19015,IA SW,IA,BOONE,50212
1015,,AL,CALHOUN,36203
50017,,VT,ORANGE,05079
15009,,HI,MAUI,96708
29099,MO SE,MO,JEFFERSON,63019
20001,KS SE,KS,ALLEN,66772
24031,,MD,MONTGOMERY,20882
36059,,NY,NASSAU,11579
50013,,VT,GRAND ISLE,05463
39155,,OH,TRUMBULL,44410
24027,,MD,HOWARD,21163
26121,,MI,MUSKEGON,49441
36003,,NY,ALLEGANY,14884
28005,,MS,AMITE,39645
40039,OK NW,OK,CUSTER,73601
,KS NC,KS,MIAMI,66036
12029,,FL,DIXIE,32648
4017,,AZ,NAVAJO,85901
19091,IA NW,IA,HUMBOLDT,50570
42045,,PA,DELAWARE,19074
29211,,MO,SULLIVAN,63544
27137,MN N,MN,ST. LOUIS,55808
48201,TX S,TX,HARRIS,77389
21225,,KY,UNION,42461
51015,VA N,VA,AUGUSTA,24467
12103,,FL,PINELLAS,33778
19125,IA SE,IA,MARION,50214
27089,MN N,MN,MARSHALL,56758
28039,,MS,GEORGE,39452
42043,,PA,DAUPHIN,17023
2170,,AK,MATANUSKA-SUSITNA,99683
27045,MN S,MN,FILLMORE,55962
9015,,CT,WINDHAM,06373
27035,MN C,MN,CROW WING,56450
29071,MO SE,MO,FRANKLIN,63039
21015,,KY,BOONE,41042
37151,NC W,NC,RANDOLPH,27341
41057,OR W,OR,TILLAMOOK,97122
40051,OK NW,OK,GRADY,73082
45063,SC NW,SC,LEXINGTON,29123
31015,NE C,NE,BOYD,68719
17183,IL E,IL,VERMILION,61841
38043,,ND,KIDDER,58482
18177,,IN,WAYNE,47324
51137,VA N,VA,ORANGE,22433
37039,NC W,NC,CHEROKEE,28905
39061,,OH,HAMILTON,45218
6019,,CA,FRESNO,93656
22113,,LA,VERMILION,70533
54055,,WV,MERCER,24712
40033,OK NW,OK,COTTON,73572
13045,,GA,CARROLL,30185
6069,,CA,SAN BENITO,95045
,TX C,TX,FAYETTE,78946
26155,,MI,SHIAWASSEE,48857
6089,,CA,SHASTA,96002
26021,,MI,BERRIEN,49104
39151,,OH,STARK,44710
36005,,NY,BRONX,10467
36109,,NY,TOMPKINS,14867
40109,OK NW,OK,OKLAHOMA,73132
6025,,CA,IMPERIAL,92233
48117,TX NW,TX,DEAF SMITH,79045
31097,NE SE,NE,JOHNSON,68443
51087,VA N,VA,HENRICO,23227
28049,,MS,HINDS,39213
1057,,AL,FAYETTE,35559
54081,,WV,RALEIGH,25906
22075,,LA,PLAQUEMINES,70050
12053,,FL,HERNANDO,34604
21227,,KY,WARREN,42101
39039,,OH,DEFIANCE,43536
6033,,CA,LAKE,95451
30047,MT W,MT,LAKE,59864
48139,TX NE,TX,ELLIS,75152
29109,MO SW,MO,LAWRENCE,65707
27003,MN C,MN,ANOKA,55011
30063,MT W,MT,MISSOULA,59826
6093,,CA,SISKIYOU,96134
51171,VA N,VA,SHENANDOAH,22664
39149,,OH,SHELBY,45302
29143,MO SE,MO,NEW MADRID,63873
30089,MT W,MT,SANDERS,59874
47053,,TN,GIBSON,38233
26131,,MI,ONTONAGON,49925
36119,,NY,WESTCHESTER,10577
48245,TX S,TX,JEFFERSON,77701
29081,MO NW,MO,HARRISON,64426
45089,SC E,SC,WILLIAMSBURG,29556
12095,,FL,ORANGE,32789
30031,MT S,MT,GALLATIN,59714
19039,IA SW,IA,CLARKE,50275
36119,,NY,WESTCHESTER,10527
33015,,NH,ROCKINGHAM,03848
27053,MN C,MN,HENNEPIN,55344
26079,,MI,KALKASKA,49646
22071,,LA,ORLEANS,70139
48457,TX NE,TX,TYLER,77664
40061,OK SE,OK,HASKELL,74472
17171,IL W,IL,SCOTT,62610
36087,,NY,ROCKLAND,10927
27053,MN C,MN,HENNEPIN,55410
36091,,NY,SARATOGA,12020
6097,,CA,SONOMA,94923
48139,TX NE,TX,ELLIS,75125
35013,,NM,DOÑA ANA,88033
5055,,AR,GREENE,72425
40019,OK SE,OK,CARTER,73443
1023,,AL,CHOCTAW,36915
1049,,AL,DEKALB,35986
6037,,CA,LOS ANGELES,91355
36085,,NY,RICHMOND,10304
26087,,MI,LAPEER,48412
50003,,VT,BENNINGTON,05254
26055,,MI,GRAND TRAVERSE,49643
47113,,TN,MADISON,38362
48439,TX NE,TX,TARRANT,76106
26015,,MI,BARRY,49073
13055,,GA,CHATTOOGA,30730
17157,IL W,IL,RANDOLPH,62280
48453,TX C,TX,TRAVIS,78724
1003,,AL,BALDWIN,36535
24031,,MD,MONTGOMERY,20854
53041,WA W,WA,LEWIS,98532
48091,TX C,TX,COMAL,78132
25021,,MA,NORFOLK,02090
42129,,PA,WESTMORELAND,15633
48085,TX NE,TX,COLLIN,75075
38049,,ND,MCHENRY,58790
26147,,MI,ST. CLAIR,48028
40121,OK SE,OK,PITTSBURG,74442
27079,MN S,MN,LE SUEUR,56050
48147,TX NE,TX,FANNIN,75488
34025,,NJ,MONMOUTH,07719
55111,WI SW,WI,SAUK,53965
16017,ID N,ID,BONNER,83804
40109,OK NW,OK,OKLAHOMA,73141
23011,,ME,KENNEBEC,04962
47101,,TN,LEWIS,38462
36031,,NY,ESSEX,12993
13063,,GA,CLAYTON,30274
28081,,MS,LEE,38804
41035,OR E,OR,KLAMATH,97733
21095,,KY,HARLAN,40927
49035,UT NW,UT,SALT LAKE,84107
49005,UT NW,UT,CACHE,84339
13275,,GA,THOMAS,31778
40127,OK SE,OK,PUSHMATAHA,74558
41025,OR E,OR,HARNEY,97710
47089,,TN,JEFFERSON,37760
36109,,NY,TOMPKINS,14881
13281,,GA,TOWNS,30582
47017,,TN,CARROLL,38201
42003,,PA,ALLEGHENY,15049
39159,,OH,UNION,43036
41001,OR E,OR,BAKER,97819
34005,,NJ,BURLINGTON,08015
42077,,PA,LEHIGH,18046
51121,VA N,VA,MONTGOMERY,24162
30061,MT W,MT,MINERAL,59867
6065,,CA,RIVERSIDE,92584
26047,,MI,EMMET,49718
42051,,PA,FAYETTE,15475
36025,,NY,DELAWARE,13756
47001,,TN,ANDERSON,37769
1015,,AL,CALHOUN,36201
39137,,OH,PUTNAM,45876
30087,MT S,MT,ROSEBUD,59327
45083,SC NW,SC,SPARTANBURG,29338
30061,MT W,MT,MINERAL,59842
6065,,CA,RIVERSIDE,92282
49017,UT E,UT,GARFIELD,84759
20131,KS N,KS,NEMAHA,66408
56037,WY SW,WY,SWEETWATER,82932
6025,,CA,IMPERIAL,92259
40055,OK NW,OK,GREER,73547
25003,,MA,BERKSHIRE,01230
48063,TX NE,TX,CAMP,75686
41027,OR W,OR,HOOD RIVER,97031
17167,IL W,IL,SANGAMON,62625
55131,WI SE,WI,WASHINGTON,53002
48303,TX NW,TX,LUBBOCK,79350
31099,NE SE,NE,KEARNEY,68945
19161,IA NW,IA,SAC,51458
6037,,CA,LOS ANGELES,90007
46031,,SD,CORSON,57639
23019,,ME,PENOBSCOT,04417
6097,,CA,SONOMA,95465
2170,,AK,MATANUSKA-SUSITNA,99674
41031,OR E,OR,JEFFERSON,97760
28121,,MS,RANKIN,39218
5129,,AR,SEARCY,72686
29085,MO SW,MO,HICKORY,65779
40003,OK NW,OK,ALFALFA,73749
48255,TX S,TX,KARNES,78116
49003,UT NW,UT,BOX ELDER,84309
38077,,ND,RICHLAND,58030
37007,NC W,NC,ANSON,28007
51047,VA N,VA,CULPEPER,22724
26009,,MI,ANTRIM,49627
54093,,WV,TUCKER,26287
31127,NE SE,NE,NEMAHA,68414
16053,ID E,ID,JEROME,83325
40091,OK SE,OK,MCINTOSH,74432
54021,,WV,GILMER,26384
42049,,PA,ERIE,16443
31169,NE SE,NE,THAYER,68340
5135,,AR,SHARP,72542
13089,,GA,DEKALB,30030
22077,,LA,POINTE COUPEE,70755
12023,,FL,COLUMBIA,32024
46101,,SD,MOODY,57028
36121,,NY,WYOMING,14039
27135,MN N,MN,ROSEAU,56714
29089,MO NE,MO,HOWARD,65250
26163,,MI,WAYNE,48185
54005,,WV,BOONE,25154
39161,,OH,VAN WERT,45832
36071,,NY,ORANGE,10988
13055,,GA,CHATTOOGA,30747
6045,,CA,MENDOCINO,95490
55137,WI SE,WI,WAUSHARA,54943
40029,OK SE,OK,COAL,74572
30007,MT S,MT,BROADWATER,59644
13015,,GA,BARTOW,30121
27037,MN S,MN,DAKOTA,55024
12021,,FL,COLLIER,34120
12127,,FL,VOLUSIA,32724
,CO E,CO,ADAMS,80011
53027,WA W,WA,GRAYS HARBOR,98535
26061,,MI,HOUGHTON,49963
6081,,CA,SAN MATEO,94062
23007,,ME,FRANKLIN,04947
31043,NE C,NE,DAKOTA,68776
9011,,CT,NEW LONDON,06370
12011,,FL,BROWARD,33322
27145,MN C,MN,STEARNS,56335
36075,,NY,OSWEGO,13126
15009,,HI,MAUI,96793
4007,,AZ,GILA,85553
51037,VA SE,VA,CHARLOTTE,23976
47155,,TN,SEVIER,37876
28133,,MS,SUNFLOWER,38751
53027,WA W,WA,GRAYS HARBOR,98563
36077,,NY,OTSEGO,13320
51075,VA N,VA,GOOCHLAND,23063
39123,,OH,OTTAWA,43456
8089,CO E,CO,OTERO,81067
19191,IA NE,IA,WINNESHIEK,52132
34007,,NJ,CAMDEN,08002
51133,VA N,VA,NORTHUMBERLAND,22579
9003,,CT,HARTFORD,06096
42045,,PA,DELAWARE,19015
28101,,MS,NEWTON,39345
48309,TX NE,TX,MCLENNAN,76701
20059,KS NC,KS,FRANKLIN,66080
51163,VA N,VA,ROCKBRIDGE,24450
31137,NE SE,NE,PHELPS,68958
27075,MN N,MN,LAKE,55616
17195,IL W,IL,WHITESIDE,61251
40109,OK NW,OK,OKLAHOMA,73102
20209,KS NC,KS,WYANDOTTE,66106
27035,MN C,MN,CROW WING,56449
9003,,CT,HARTFORD,06033
21199,,KY,PULASKI,42544
45047,SC NW,SC,GREENWOOD,29819
39003,,OH,ALLEN,45805
12011,,FL,BROWARD,33325
29143,MO SE,MO,NEW MADRID,63828
8043,CO W,CO,FREMONT,81244
20063,KS NW,KS,GOVE,67738
31055,NE SE,NE,DOUGLAS,68106
36119,,NY,WESTCHESTER,10570
31037,NE C,NE,COLFAX,68643
12063,,FL,JACKSON,32420
53067,WA W,WA,THURSTON,98516
28145,,MS,UNION,38652
1125,,AL,TUSCALOOSA,35463
37023,NC W,NC,BURKE,28628
27077,MN N,MN,LAKE OF THE WOODS,56686
36043,,NY,HERKIMER,13406
36069,,NY,ONTARIO,14561
6111,,CA,VENTURA,93023
55011,WI SW,WI,BUFFALO,54755
28087,,MS,LOWNDES,39743
2158,,AK,KUSILVAK,99554
13051,,GA,CHATHAM,31410
17163,IL W,IL,ST. CLAIR,62223
20131,KS N,KS,NEMAHA,66428
22069,,LA,NATCHITOCHES,71414
30107,MT S,MT,WHEATLAND,59078
6047,,CA,MERCED,95324
48377,TX S,TX,PRESIDIO,79845
48121,TX NE,TX,DENTON,76262
48199,TX S,TX,HARDIN,77585
26111,,MI,MIDLAND,48667
8031,CO E,CO,DENVER,80220
21027,,KY,BRECKINRIDGE,40176
47035,,TN,CUMBERLAND,38578
39013,,OH,BELMONT,43940
13257,,GA,STEPHENS,30577
29085,MO SW,MO,HICKORY,65724
40137,,OK,STEPHENS,73434
1073,,AL,JEFFERSON,35036
32003,,NV,CLARK,89123
53029,WA W,WA,ISLAND,98260
19019,IA NE,IA,BUCHANAN,50644
48309,TX NE,TX,MCLENNAN,76708
31109,NE SE,NE,LANCASTER,68402
13093,,GA,DOOLY,31007
19051,IA SE,IA,DAVIS,52537
6059,,CA,ORANGE,92656
12099,,FL,PALM BEACH,33461
27169,MN S,MN,WINONA,55979
20197,KS NC,KS,WABAUNSEE,66507
42005,,PA,ARMSTRONG,16218
12095,,FL,ORANGE,32807
39163,,OH,VINTON,45654
,OK NW,OK,TULSA,74172
20039,KS NW,KS,DECATUR,67643
18093,,IN,LAWRENCE,47437
36029,,NY,ERIE,14150
42037,,PA,COLUMBIA,17945
9003,,CT,HARTFORD,06067
37101,NC SE,NC,JOHNSTON,27527
40023,OK SE,OK,CHOCTAW,74761
42045,,PA,DELAWARE,19342
48265,TX C,TX,KERR,78058
6089,,CA,SHASTA,96065
13077,,GA,COWETA,30220
36065,,NY,ONEIDA,13123
48217,TX NE,TX,HILL,76055
37167,NC W,NC,STANLY,28127
18039,,IN,ELKHART,46517
37159,NC W,NC,ROWAN,27054
4013,,AZ,MARICOPA,85014
22073,,LA,OUACHITA,71202
31025,NE SE,NE,CASS,68366
41029,OR W,OR,JACKSON,97530
55115,WI N,WI,SHAWANO,54948
46067,,SD,HUTCHINSON,57376
4015,,AZ,MOHAVE,86406
1109,,AL,PIKE,36081
38089,,ND,STARK,58622
12011,,FL,BROWARD,33315
39029,,OH,COLUMBIANA,43962
48215,TX S,TX,HIDALGO,78539
19047,IA SW,IA,CRAWFORD,51528
51083,VA SE,VA,HALIFAX,24539
26077,,MI,KALAMAZOO,49053
49051,UT NW,UT,WASATCH,84049
55019,WI N,WI,CLARK,54436
55137,WI SE,WI,WAUSHARA,54930
48029,TX C,TX,BEXAR,78240
49035,UT NW,UT,SALT LAKE,84093
26049,,MI,GENESEE,48551
20113,KS SC,KS,MCPHERSON,67428
26057,,MI,GRATIOT,48889
19117,IA SW,IA,LUCAS,50068
21205,,KY,ROWAN,40313
21167,,KY,MERCER,40310
30013,MT N,MT,CASCADE,59465
38099,,ND,WALSH,58229
55053,WI SW,WI,JACKSON,54754
26005,,MI,ALLEGAN,49080
27151,MN C,MN,SWIFT,56252
41001,OR E,OR,BAKER,97834
26053,,MI,GOGEBIC,49938
55017,WI N,WI,CHIPPEWA,54724
21119,,KY,KNOTT,41839
17173,IL E,IL,SHELBY,62431
17005,IL W,IL,BOND,62253
12086,,FL,MIAMI-DADE,33143
37023,NC W,NC,BURKE,28666
31109,NE SE,NE,LANCASTER,68438
53003,WA E,WA,ASOTIN,99401
28017,,MS,CHICKASAW,38850
4013,,AZ,MARICOPA,85381
55109,WI N,WI,ST. CROIX,54082
20177,KS NC,KS,SHAWNEE,66607
37013,NC SE,NC,BEAUFORT,27865
27153,MN C,MN,TODD,56479
47129,,TN,MORGAN,37845
55007,WI N,WI,BAYFIELD,54814
47157,,TN,SHELBY,38115
12009,,FL,BREVARD,32754
17031,IL E,IL,COOK,60620
51067,VA N,VA,FRANKLIN,24102
36061,,NY,NEW YORK,10280
20137,KS NW,KS,NORTON,67654
8013,CO E,CO,BOULDER,80027
29037,MO NW,MO,CASS,64747
30001,MT S,MT,BEAVERHEAD,59732
34037,,NJ,SUSSEX,07461
42129,,PA,WESTMORELAND,15688
40101,OK SE,OK,MUSKOGEE,74401
1093,,AL,MARION,35563
39091,,OH,LOGAN,43343
19167,IA NW,IA,SIOUX,51239
36005,,NY,BRONX,10461
35006,,NM,CIBOLA,87020
17091,IL E,IL,KANKAKEE,60954
53073,WA W,WA,WHATCOM,98281
17011,IL W,IL,BUREAU,61330
28015,,MS,CARROLL,38943
6041,,CA,MARIN,94964
34005,,NJ,BURLINGTON,08019
5007,,AR,BENTON,72736
36111,,NY,ULSTER,12420
1089,,AL,MADISON,35806
25001,,MA,BARNSTABLE,02630
34015,,NJ,GLOUCESTER,08014
16029,ID E,ID,CARIBOU,83276
5141,,AR,VAN BUREN,72629
8123,CO E,CO,WELD,80520
6041,,CA,MARIN,94957
20145,KS SC,KS,PAWNEE,67523
42033,,PA,CLEARFIELD,16878
39013,,OH,BELMONT,43950
5061,,AR,HOWARD,71971
28077,,MS,LAWRENCE,39654
17037,IL E,IL,DEKALB,60178
19163,IA SE,IA,SCOTT,52728
37149,NC W,NC,POLK,28782
21127,,KY,LAWRENCE,41124
48113,TX NE,TX,DALLAS,75237
48285,TX S,TX,LAVACA,77987
20159,KS SC,KS,RICE,67512
48139,TX NE,TX,ELLIS,76065
18099,,IN,MARSHALL,46504
27111,MN C,MN,OTTER TAIL,56572
21187,,KY,OWEN,41098
55017,WI N,WI,CHIPPEWA,54748
17149,IL W,IL,PIKE,62343
42089,,PA,MONROE,18349
12031,,FL,DUVAL,32204
23003,,ME,AROOSTOOK,04739
6019,,CA,FRESNO,93702
37163,NC SE,NC,SAMPSON,28447
29211,MO NW,MO,SULLIVAN,64646
6065,,CA,RIVERSIDE,92509
37183,NC SE,NC,WAKE,27612
1085,,AL,LOWNDES,36785
51085,VA N,VA,HANOVER,23069
31041,NE C,NE,CUSTER,68828
55027,WI SE,WI,DODGE,53579
6075,,CA,SAN FRANCISCO,94112
30087,MT S,MT,ROSEBUD,59323
22041,,LA,FRANKLIN,71295
17097,IL E,IL,LAKE,60064
6037,,CA,LOS ANGELES,90242
36031,,NY,ESSEX,12928
46102,,SD,OGLALA LAKOTA,57756
22079,,LA,RAPIDES,71303
26103,,MI,MARQUETTE,49855
56013,WY SW,WY,FREMONT,82514
21117,,KY,KENTON,41063
31057,NE C,NE,DUNDY,69021
48173,TX C,TX,GLASSCOCK,79739
31141,NE C,NE,PLATTE,68647
38093,,ND,STUTSMAN,58472
36061,,NY,NEW YORK,10036
18151,,IN,STEUBEN,46742
55123,WI SW,WI,VERNON,54667
48029,TX C,TX,BEXAR,78224
12021,,FL,COLLIER,34145
35006,,NM,CIBOLA,87315
19011,IA SE,IA,BENTON,52209
51199,VA N,VA,YORK,23691
47059,,TN,GREENE,37809
36063,,NY,NIAGARA,14108
39111,,OH,MONROE,43915
54109,,WV,WYOMING,24854
31081,NE SE,NE,HAMILTON,68841
42021,,PA,CAMBRIA,16646
29215,MO SE,MO,TEXAS,65589
46025,,SD,CLARK,57236
6061,,CA,PLACER,95631
19079,IA NW,IA,HAMILTON,50034
41023,OR E,OR,GRANT,97817
17135,IL W,IL,MONTGOMERY,62051
35057,,NM,TORRANCE,87035
17027,IL W,IL,CLINTON,62219
27171,MN C,MN,WRIGHT,55313
47061,,TN,GRUNDY,37387
36069,,NY,ONTARIO,14424
33017,,NH,STRAFFORD,03878
13301,,GA,WARREN,30828
17011,IL W,IL,BUREAU,61312
51810,VA SE,VA,VIRGINIA BEACH,23460
26017,,MI,BAY,48611
50017,,VT,ORANGE,05679
36105,,NY,SULLIVAN,12741
17031,IL E,IL,COOK,60605
36007,,NY,BROOME,13862
39023,,OH,CLARK,45323
55015,WI SE,WI,CALUMET,54110
17119,IL W,IL,MADISON,62084
21109,,KY,JACKSON,40447
56011,WY E,WY,CROOK,82714
35057,,NM,TORRANCE,87032
17129,IL W,IL,MENARD,62642
37133,NC SE,NC,ONSLOW,28540
36013,,NY,CHAUTAUQUA,14750
44007,,RI,PROVIDENCE,02876
37157,NC W,NC,ROCKINGHAM,27320
55055,WI SE,WI,JEFFERSON,53594
24019,,MD,DORCHESTER,21643
18019,,IN,CLARK,47172
23029,,ME,WASHINGTON,04623
12031,,FL,DUVAL,32266
48217,TX NE,TX,HILL,76622
12081,,FL,MANATEE,34210
21071,,KY,FLOYD,41636
42071,,PA,LANCASTER,17501
19009,IA SW,IA,AUDUBON,50042
13241,,GA,RABUN,30552
47097,,TN,LAUDERDALE,38037
18085,,IN,KOSCIUSKO,46538
41013,OR E,OR,CROOK,97753
55105,WI SE,WI,ROCK,53545
36107,,NY,TIOGA,13827
26117,,MI,MONTCALM,48891
34019,,NJ,HUNTERDON,08889
23003,,ME,AROOSTOOK,04772
51137,VA N,VA,ORANGE,22960
12103,,FL,PINELLAS,34677
18121,,IN,PARKE,47874
19181,IA SW,IA,WARREN,50166
45003,SC S,SC,AIKEN,29137
34029,,NJ,OCEAN,08740
42003,,PA,ALLEGHENY,15235
46055,,SD,HAAKON,57567
48029,TX C,TX,BEXAR,78257
1015,,AL,CALHOUN,36260
42033,,PA,CLEARFIELD,15721
31019,NE C,NE,BUFFALO,68866
49011,UT NW,UT,DAVIS,84010
34003,,NJ,BERGEN,07627
48423,TX NE,TX,SMITH,75706
37175,NC W,NC,TRANSYLVANIA,28747
5031,,AR,CRAIGHEAD,72411
56045,WY E,WY,WESTON,82723
35001,,NM,BERNALILLO,87112
36011,,NY,CAYUGA,13113
54027,,WV,HAMPSHIRE,25444
29077,MO SW,MO,GREENE,65612
20183,KS NW,KS,SMITH,66951
27163,MN C,MN,WASHINGTON,55090
54095,,WV,TYLER,26146
13295,,GA,WALKER,30725
4013,,AZ,MARICOPA,85224
22065,,LA,MADISON,71233
18013,,IN,BROWN,47448
48215,TX S,TX,HIDALGO,78558
13067,,GA,COBB,30062
13121,,GA,FULTON,30213
13163,,GA,JEFFERSON,30413
8087,CO E,CO,MORGAN,80701
46019,,SD,BUTTE,57788
8101,CO E,CO,PUEBLO,81008
21127,,KY,LAWRENCE,41201
42127,,PA,WAYNE,18415
36039,,NY,GREENE,12492
25027,,MA,WORCESTER,01092
19007,IA SE,IA,APPANOOSE,52574
48453,TX C,TX,TRAVIS,78745
31055,NE SE,NE,DOUGLAS,68111
6099,,CA,STANISLAUS,95328
29061,MO NW,MO,DAVIESS,64648
55089,WI SE,WI,OZAUKEE,53021
31111,NE C,NE,LINCOLN,69170
25007,,MA,DUKES,02539
23031,,ME,YORK,04095
28135,,MS,TALLAHATCHIE,38928
40109,OK NW,OK,OKLAHOMA,73134
25011,,MA,FRANKLIN,01337
42091,,PA,MONTGOMERY,19477
38063,,ND,NELSON,58224
36081,,NY,QUEENS,11417
50011,,VT,FRANKLIN,05459
36001,,NY,ALBANY,12009
35015,,NM,EDDY,88250
45029,SC S,SC,COLLETON,29488
6101,,CA,SUTTER,95674
12121,,FL,SUWANNEE,32064
20155,KS SC,KS,RENO,67581
18103,,IN,MIAMI,46926
26091,,MI,LENAWEE,49248
17147,IL E,IL,PIATT,61856
39059,,OH,GUERNSEY,43755
49053,UT SW,UT,WASHINGTON,84779
39017,,OH,BUTLER,45042
27141,MN C,MN,SHERBURNE,56304
8035,CO E,CO,DOUGLAS,80129
17023,IL E,IL,CLARK,62474
26155,,MI,SHIAWASSEE,48872
6029,,CA,KERN,93240
48489,TX S,TX,WILLACY,78594
36103,,NY,SUFFOLK,11724
47019,,TN,CARTER,37687
,OK NW,OK,OKLAHOMA,73125
44003,,RI,KENT,02817
53057,WA W,WA,SKAGIT,98263
42049,,PA,ERIE,16504
27145,MN C,MN,STEARNS,56303
6001,,CA,ALAMEDA,94568
26165,,MI,WEXFORD,49638
55081,WI SW,WI,MONROE,54619
12005,,FL,BAY,32403
4017,,AZ,NAVAJO,85926
42129,,PA,WESTMORELAND,15676
8125,CO E,CO,YUMA,80824
35033,,NM,MORA,87752
48479,TX S,TX,WEBB,78040
42011,,PA,BERKS,19503
27139,MN S,MN,SCOTT,56011
24013,,MD,CARROLL,21074
17031,IL E,IL,COOK,60093
19065,IA NE,IA,FAYETTE,50606
40135,OK SE,OK,SEQUOYAH,74435
34027,,NJ,MORRIS,07857
